"","NUTS_ID","STAT_LEVL_","SHAPE_AREA","SHAPE_LEN","lon","lat"
"693","CZ051",3,0.402563109534,4.20604415491,14.9988007689496,50.7050704511092
"694","CZ052",3,0.601146353139,5.63343499452,15.8667623279435,50.3834993902419
"695","CZ053",3,0.564945364073,5.04138644977,16.190786650688,49.9016408376807
"696","DE124",3,0.0903463649686,2.66817330413,8.23967704147472,48.7593882126039
"697","DE125",3,0.0136432644218,0.660329945814,8.69449715749081,49.4050708360373
"698","DE126",3,0.0180284039106,0.696932950125,8.50071056334353,49.4988606368433
"699","DE127",3,0.140173236853,2.41772280111,9.28012577616749,49.4665490885515
"700","DE128",3,0.130921782783,3.60676616707,8.76614424314818,49.3684288871284
"701","DE129",3,0.012285878403,0.576271884974,8.71341505080845,48.8766056255218
"702","DE12A",3,0.0971000159906,1.9458350865,8.63543620442479,48.6787751967436
"703","DE12B",3,0.0703230823989,2.23769486174,8.73707637775745,48.914684312716
"704","DE12C",3,0.105844912604,2.08251840273,8.46570668256671,48.4741146110637
"705","DE131",3,0.0185435142981,0.856188017321,7.81833807787461,47.9929519240887
"706","AT222",3,0.391729845339,4.44357904289,14.2053393501822,47.5198639674563
"707","AT223",3,0.388400661415,3.60301955277,15.2209323358021,47.5276768504849
"708","AT224",3,0.399412484207,3.98349966831,15.827893687106,47.1538976823405
"709","AT225",3,0.262196856976,3.02588918275,15.2570588493583,46.8763109441123
"710","AT226",3,0.363920031183,3.70693646414,14.4318005427111,47.1892841239229
"711","AT311",3,0.341964786115,3.65104572461,13.409991694158,48.24249581769
"712","BG315",3,0.456577787658,4.41188554971,24.5569994897979,43.0234797248043
"713","BG321",3,0.516043485916,4.7701188646,25.6310656252757,43.1883787741219
"714","BG322",3,0.223362644046,2.65626331631,25.2336466610955,42.9335696014132
"715","BG323",3,0.319564571503,3.62545734083,25.9930469756733,43.6717210151856
"716","BG324",3,0.269441637283,3.50532024652,26.5951138293549,43.6454738562524
"717","BG325",3,0.318718504283,3.74059143387,27.0438239925375,43.9415438765659
"718","CZ063",3,0.84265804538,5.93204207313,15.671485825286,49.4134697482492
"719","CZ064",3,0.885622244835,7.64112984224,16.6354725928219,49.0807993728296
"720","CZ071",3,0.657494230225,6.59451579238,17.1914426858415,49.7778686689797
"721","DE132",3,0.1659011875,3.5691568765,7.92439721897648,47.9252074050671
"722","DE133",3,0.0823301653689,1.78953704072,7.89765794555766,48.1486674564184
"723","DE134",3,0.226055746246,2.43594043934,8.01602740820974,48.4209918162322
"724","DE135",3,0.0929608338694,2.07692697349,8.53224721628593,48.2541425887935
"725","DE136",3,0.123680777105,2.20053075966,8.41076830619813,48.0191232123882
"726","DE137",3,0.0884615185661,1.71513117559,8.79385540849865,48.0110608369078
"727","DE138",3,0.104042680248,2.50227973693,8.91800953149287,47.7941020267744
"728","DE139",3,0.0965639240268,1.68680655015,7.77486318602401,47.7037537842011
"729","DE13A",3,0.135675081312,2.67634030001,8.21915991086314,47.6969779147917
"730","AT312",3,0.211233484745,3.32058679656,14.1454033622089,48.2423941809663
"731","AT313",3,0.323761356719,4.37664916286,14.4182603613962,48.4540564957058
"732","AT314",3,0.269067070267,2.8682183209,14.3289933083643,47.8623157764223
"733","AT315",3,0.30214503158,3.62686148619,13.6596600258436,47.8485703492269
"734","AT321",3,0.120884258023,1.85432922997,13.6654660788072,47.140386813981
"735","AT322",3,0.523412401226,4.85286236171,12.898632121025,47.3015012580873
"736","BG331",3,0.423418960432,3.77583518583,27.5868381789743,43.1825014299483
"737","BG332",3,0.525872263748,4.05746385766,27.9281142178373,43.648828771872
"738","BG333",3,0.37653803994,4.22510428429,26.9964706082414,43.2938240713409
"739","BG334",3,0.300099971867,3.52400004771,26.3548653540925,43.2468126712815
"740","BG341",3,0.848718205804,6.39224021936,27.3041155052995,42.490999689329
"741","CZ072",3,0.489499037979,4.01459634119,17.7471619135476,49.2199820921596
"742","CZ080",3,0.678395235592,6.02719901613,17.9793754649918,49.8204707090413
"743","CH011",3,0.375692927713,6.00074567727,6.6476342750062,46.560418795049
"744","CH012",3,0.608825682733,5.39464049216,7.60615614584428,46.2091382700849
"745","CH013",3,0.0326896839335,1.22248230818,6.1297025243816,46.2166150859963
"746","DE141",3,0.13311897638,2.19806276262,9.36638518741168,48.4065135927367
"747","DE142",3,0.0635799861172,1.48289897413,8.98704296064563,48.4815731050417
"748","DE143",3,0.111017722852,1.96180784564,8.93673379864037,48.2668453368929
"749","DE144",3,0.014707498394,0.820712237871,9.94961898020238,48.3908485585413
"750","DE145",3,0.163961409092,3.49666924999,9.82814930031676,48.4020126867829
